page_title,page_id
Lithium metasilicate,42717456
Lithium molybdate,5292574
Lithium niobate,3243489
Lithium nitrate,934819
Lithium nitrite,12630787
Lithium oxide,5292611
Lithium perchlorate,2172095
Lithium peroxide,5292724
Lithium sulfate,4705487
Lithium sulfide,2687467
Lithium tantalate,2067016
Lithium tetrachloroaluminate,21039740
Lithium tetrafluoroborate,7075005
Lithium titanate,18587504
Lithium triborate,3855235
Lithium tungstate,37537157
Lithotomy,1519585
Lithotomy position,366589
Lithotripsy,1156051
Litmus,4162694
Litter (vehicle),3124562
Litter box,675677
Littlejohn adaptor,2936457
Littoral combat ship,460005
Littrow prism,32843138
Litz wire,2465042
Liulin type instruments,49158311
Live CD,331137
Live attenuated influenza vaccine,1073824
Live electronic music,20263821
Live event support,20768038
Live looping,3371970
Live migration,22896447
Live preview,7937506
Live rock,1374867
Live scan,13292388
Live sound mixing,9284335
Live streaming,18996908
Liver biopsy,2288340
Liver of sulfur,21768607
Liver transplantation,517879
Livescribe,21305995
Livewire,2514040
Living polymerization,308682
Living shoreline,36617112
Lloyd's algorithm,2607912
Lloyd's mirror,4894561
Lo-Ex,41094102
LoRa,52837553
Load-bearing wall,960581
Load bank,7737918
Load cell,2013181
Loadable kernel module,371658
Loading coil,41326
Loading gauge,413023
Lob wedge,22677885
Lobotomy,46187
Local Area Transport,1917602
Local Interconnect Network,897194
Local anesthetic,175734
Local number portability,645581
Local oscillator,2124436
Local oxidation nanolithography,23475732
Localized surface plasmon,38931518
Locally decodable code,24525188
Location-based service,62392
Location API for Java ME,6635344
Location awareness,21016331
Location intelligence,10528515
Lock (computer science),244593
Lock (water navigation),165585
Lock bumping,6685241
Lock picking,142763
Locked breech,4634444
Locked nucleic acid,508492
Locking differential,879935
Locknut,6987519
Lockrod,47319833
Lockset,29276640
Lockstitch,193831
Locotrol,20235258
Log amplifier,15184905
Log splitter,21267151
Log trigger,31397529
Logarithmic number system,9636455
Logarithmic spiral,42373
Logic Pro,1516685
Logic analyzer,40613
Logic block,45638668
Logic learning machine,45378845
Logic simulation,3506842
Logic synthesis,1082894
Logical Volume Manager (Linux),2273532
Logical clock,1376887
Logical link control,145459
Logical unit number,991373
Logon Ticket Cache,28988818
Lolium,966470
Lolium multiflorum,16465010
Lomerizine,44113647
Lomustine,5719287
LonWorks,518133
Lonafarnib,13494983
London congestion charge,179439
Long-acting reversible contraceptives,17057601
Long-exposure photography,11756343
Long-range acoustic device,620661
Long draw,15954199
Long number,14482581
Long short-term memory,10711453
Long take,952407
Longarm quilting,16703010
Longboard (skateboard),545815
Longer Heavier Vehicle,25458459
Longitudinal engine,2213137
Longwave,168741
Look-ahead (backtracking),3978464
Loongson,1764207
Loop-mediated isothermal amplification,13839719
Loop antenna,2159451
Loop device,3864138
Loop diuretic,973588
Loop heat pipe,6697255
Loop subdivision surface,12626725
Loose leaf,1577006
Lornoxicam,13590747
Los Angeles Metro Rail,1817879
Loss on ignition,9984661
Lossless JPEG,3748933
Lossless compression,18209
Lossy compression,18208
Lot quality assurance sampling,31548264
Lotarev DV-2,7480282
Loteprednol,6717256
Lottery machine,379930
Lotus effect,2174453
Loudspeaker,45871
Loudspeaker enclosure,4335254
Loupe,11817652
Louvain method,44454257
Love egg,3123876
Low-alcohol beer,21640
Low-alloy special purpose steel,48450016
Low-carbon fuel standard,22543360
Low-code development platform,52977719
Low-density parity-check code,516393
Low-density polyethylene,2138217
Low-dispersion glass,20963096
Low-intensity pulsed ultrasound,5763430
Low-level laser therapy,18252764
Low-molecular-weight heparin,574326
Low-pass filter,56484
Low-power broadcasting,272479
Low-rank matrix approximations,48832912
Low-temperature thermal desorption,8851414
Low Pin Count,1918886
Low emissivity,2422724
Low frequency,160518
Low molecular-mass organic gelators,33179421
Low poly,1704081
Low pressure molding,31689204
Lowboy (trailer),20764872
Lowest common ancestor,7196522
Luas,692927
Lubricant,18069
Lubrication theory,9930635
Luby transform code,2172840
Luciferase,304699
Luciferin,619370
Lucinactant,25933137
Lucky iron fish,42914019
Luffa,80993
Lug sail,52305152
Lugged steel frame construction,6584506
Lugol's iodine,1541301
Luhn algorithm,582440
Lulu (app),39329562
Luma (video),6928954
Lumacaftor/ivacaftor,47400657
Lumbar provocative discography,26650671
Luminescence,60871
Luminescence dating,5247654
Luminol,406798
Lumped-element model,301928
Lunar distance,899115
Lunar space elevator,763553
Luneburg lens,1302341
Lung biopsy,49322345
Lung transplantation,3310752
Lupulone,38723825
Lustre (file system),1778965
Lustron house,462920
Lute (material),31023913
Lutetium aluminium garnet,4997881
Luting agent,8162512
LwIP,3211125
Lycopodium powder,25309794
Lymantria dispar multicapsid nuclear polyhedrosis virus,37020047
Lymphocyte T-cell immunomodulator,16033091
Lymphogram,14922749
Lynestrenol,6662945
Lynx (web browser),18529
Lyocell,503856
Lysimeter,4558840
Lysin,10439768
Lysine iron agar,33230017
Lysis,397456
Lysis buffer,505110
Lysophosphatidylcholine,23081895
Lysophosphatidylethanolamine,33320954
Lysozyme,541957
Lzip,30370851
M-Cresol,3076366
M-DISC,23733933
M-Phenylenediamine,3068087
M-Xylene,3318190
M1911 pistol,176537
M1 grenade adapter,39508641
M42 lens mount,3152078
MACS3,22701397
MAC address,20668
MAFFT,6793476
MALBAC,38610814
MALDI imaging,11789595
MAMP,4436254
MAPP gas,1182808
MAP (file format),20958056
MARPAT,924907
MATLAB,20412
MAVLink,40122923
MAX232,17458989
MAX phases,30720730
MBrace,47622542
MC4 connector,33433267
MCD peptide,24665843
MCI Mail,19629768
MCPA,1480987
MCX connector,751065
MCherry,35058918
MEK inhibitor,37952149
MEMS magnetic field sensor,31578087
MESFET,842485
MESI protocol,267518
MES (buffer),8356379
METAR,466804
MG-RAST,40471305
MHC multimer,35738500
MHEG-5,226438
MHL,2863318
MHV connector,9740440
MHealth,18254411
MICKEY,33310024
MIDI,19996
MIDI controller,1354621
MIDI keyboard,2058080
MIDI tuning standard,4834143
MIFARE,983754
MIKEY,4342215
MIKE 11,18165923
MIKE SHE,17672471
MIL-STD-1168,38305672
MIL-STD-1750A,224786
MIMO,13544419
MIPI Debug Architecture,40564233
MIPS architecture,20170
MISRA C,6782013
MISTRAM,86631
ML/I,3233315
MLC Transcription System,4397933
MMA gloves,28380259
MMR vaccine,69149
MMX (instruction set),55364
MODFLOW,3526477
MODX,14356815
MOSAIC threat assessment systems,10753377
MOSFET,40345
MOSIX,581899
MOX fuel,204722
MP3,19673
MPEG-1,20056
MPEG-1 Audio Layer II,159963
MPEG-2,20060
MPEG Surround,8436042
MPMC,43708627
MPP+,14427402
MQTT,32695816
MRNA display,7792469
MS-DOS,21291954
MSC Marc,45186460
MSConfig,7293328
MSDE,1609939
MSM-1,52354426
MSN TV,189297
MTConnect,25477746
MTOR inhibitors,37125686
MUSIC (algorithm),6871860
MXenes,44354911
MacApp,1479443
MacConkey agar,1832184
MacOS,20640
MacVector,20935181
Mac operating systems,21347643
Macadamia oil,4810999
Macaulay's method,12186373
Mace (bludgeon),39159
Mach tuck,2118006
Machine-check exception,4422892
Machine-tool dynamometer,27302078
Machine coordinate system,1960886
Machine element,26981085
Machine embroidery,251799
Machine guarding,40772221
Machine learning,233488
Machine olfaction,3659566
Machine perfusion,3626600
Machine press,646257
Machine taper,1646586
Machine to machine,3867338
Machining,365765
Machining vibrations,19455326
Machmeter,9018311
Macintosh Toolbox,861398
Maclura pomifera,58875
MacroModel,22640742
Macro (computer science),20560
Macro photography,933870
Macroblock,5637075
Macrocycle,2317120
Macrocyclic ligand,50348158
Macroemulsion,36051162
Macrogol,13573848
Macrolide,20553
Macrolophus caliginosus,47271901
Macromedia HomeSite,752871
Macsyma,303734
Madden NFL,368118
Maemo,2447506
Maerl,10791953
Mafenide,5915681
MagSafe,3677894
Magazine (firearms),896497
Magento,16788888
Maghemite,944137
MagiC,16558558
Magic Keyboard (Mac),49765718
Magic acid,2423712
Magic cookie,425333
Magic eye tube,12181134
Maglev,822307
Magnalium,6148242
Magnesite,611537
Magnesium acetate,23204429
Magnesium alloy,4826789
Magnesium battery,48511144
Magnesium bromide,8936958
Magnesium carbonate,383220
Magnesium chlorate,47991475
Magnesium chloride,562007
Magnesium chromate,39939294
Magnesium citrate,9339120
Magnesium compounds,5705194
Magnesium diboride,459872
Magnesium fluoride,996973
Magnesium gluconate,12919700
Magnesium glycinate,44943575
Magnesium hydroxide,193305
Magnesium iodide,14632170
Magnesium nitrate,1753167
Magnesium nitride,3716272
Magnesium oil,44633234
Magnesium oxide,162269
Magnesium oxide wallboard,20940617
Magnesium perchlorate,2011476
Magnesium peroxide,766071
Magnesium silicide,2002029
Magnesium stearate,3137085
Magnetic-core memory,78029
Magnetic 3D bioprinting,41596497
Magnetic amplifier,830206
Magnetic anomaly,13785655
Magnetic anomaly detector,53135
Magnetic bearing,598867
Magnetic circuit,1115085
Magnetic circular dichroism,92206
Magnetic confinement fusion,1690634
Magnetic core,1516916
Magnetic coupling,5317262
Magnetic damping,22010530
Magnetic detector,4294169
Magnetic field-assisted finishing,31817651
Magnetic field oscillating amplified thruster,7916851
Magnetic flux leakage,3168401
Magnetic hysteresis,948580
Magnetic immunoassay,19889519
Magnetic induction tomography,8656374
Magnetic lens,19127953
Magnetic levitation,33565171
Magnetic nano,52215093
Magnetic nanoparticles,16803775
Magnetic particle clutch,12728094
Magnetic particle imaging,2170056
Magnetic particle inspection,681781
Magnetic proton recoil neutron spectrometer,25445212
Magnetic refrigeration,79547446
Magnetic resonance angiography,3019969
Magnetic resonance elastography,6962728
Magnetic resonance imaging,19446
Magnetic resonance velocimetry,43213872
Magnetic seizure therapy,24669125
Magnetic separation,22032029
Magnetic shape-memory alloy,665738
Magnetic skyrmion,44416015
Magnetic starter,11691999
Magnetic stirrer,157182
Magnetic storage,896356
Magnetic tape,20505
Magnetic tweezers,9368062
Magnetite,277295
Magnetized target fusion,15743956
Magneto-optic Kerr effect,5192839
Magnetoencephalography,172211
Magnetofection,11664690
Magnetohydrodynamic drive,182734
Magnetohydrodynamics,40310
Magnetoquasistatic field,43083432
Magnetoresistive RAM,315008
Magnetorheological damper,13739451
Magnetorheological elastomer,42699154
Magnetorheological fluid,533789
Magnetostriction,201002
Magnetotellurics,3178175
Magnifying glass,658084
Magnolia officinalis,1578145
Magnox,394354
Maidenhead Locator System,505264
MailSlot,2667574
Mail merge,1558403
Mailbox provider,36727483
Maildrop,32331384
Mailing list,167611
Mainframe computer,20266
Mainline DHT,30694543
Mains electricity,175959
Mains hum,2227992
Maintenance testing,5377310
Majolica,1517677
Major appliance,176883
Majority judgment,32217517
Makeup brush,39726497
Makgeolli,1481395
Makila,12350868
Makiwara,1705637
Makiyakinabe,519665
Malachite,354042
Malachite green,1023079
Malathion,745387
Malaysian identity card,1832825
Male contraceptive,2124669
Maleic acid,2175688
Maleic anhydride,2363178
Maleimide,2607800
Mali (processor),34447382
Malic acid,243074
Malleable iron,2550329
Malodorant,8302204
Malonic acid,570542
Malonic ester synthesis,4992216
Malt,20853
Malted milk,548237
Maltitol,2243761
Maltodextrin,901254
Maltose-binding protein,10035262
Malvertising,28266343
Malvidin,6714287
Malware,20901
Malware analysis,41734688
Mamyshev 2R regenerator,22120010
Man-in-the-browser,18645860
Man-portable air-defense system,1389714
Managed code,1750801
Managed file transfer,18813309
Managed lane,47171210
Management information base,920982
Management of HIV/AIDS,203312
Manchester code,41350
Mandarin Phonetic Symbols II,266052
Mandatory Integrity Control,13628983
Mandatory minute ventilation,33078687
Mandelic acid,3140464
Mandolin,18888
Mandrel,1359546
Maneb,30594193
Manfred Clynes,14907770
Mangalloy,22694419
Manganese(II) carbonate,2797758
Manganese(III) acetate,13491397
Manganese dioxide,305225
Manganese violet,41467423
Manganite,1197969
Mangin mirror,10224958
Mangle (machine),1053960
Mango oil,5984784
Manhattan mobility model,21376392
Manifest file,11726944
Manifold alignment,34053961
Manifold vacuum,1675601
Manila folder,1650766
Manila paper,2464563
Mannequin,223845
Mannich reaction,1759961
Mannitol,1015846
Mannuronate-specific alginate lyase,14335960
Mansard roof,335114
Mantle (API),40632538
Manual lymphatic drainage,7718201
Manual therapy,1255059
Manual transmission,622145
Manufacture of cheddar cheese,3293198
Manure management,23653246
MapReduce,1702875
Map matching,41730586
Map projection,51784
Maraging steel,1359497
Marangoni effect,1852572
Maraviroc,9787979
Marbofloxacin,4182419
Marcellus Formation,16738000
Margarita machine,20715416
MariaDB,24960699
Maribavir,21481689
Marine VHF radio,508181
Marine aquarium,1163643
Marine chronometer,10553773
Marine current power,6988041
Marine diesel oil,20429217
Marine engineering,3552729
Marine evacuation system,12495997
Marine grade stainless,2836202
Marine heat exchanger,6187822
Marine propulsion,8379893
Marine salvage,3321698
Marine sanitation device,46458744
Mariotte's bottle,3486819
Maritime Mobile Service Identity,1285457
Maritime identification digits,877982
Maritime pine bark extract,21203558
Markdown,2415885
Marker-assisted selection,11406702
Marker beacon,2941827
Marker pen,478313
Market data,2777554
Market design,21689632
Marketing information system,23062020
Marketing mix modeling,10219801
Marking gauge,2541934
Marking knife,2679896
Markov chain Monte Carlo,236801
Markush structure,2447580
Marlinspike,2665924
Mars Light,16734024
Mars Science Laboratory,453544
Mars cycler,9432976
Martensitic stainless steel,633000
Martian regolith simulant,42604764
Marula oil,12742305
Marx generator,1102240
Masa,597029
Maser,19957
Mash ingredients,5963160
Mask generation function,53230626
Masking tape,1139221
Masking threshold,5310741
Maslach Burnout Inventory,23205672
Mason's gain formula,4966850
Masonite,1088957
Masonry,20857
Masonry heater,4060510
Masonry oven,3545917
MassTag-PCR,29872545
Mass balance,2428476
Mass cytometry,39515134
Mass finishing,20938512
Mass media,19641
Mass spectrometric immunoassay,37957427
Mass spectrometry,283810
Mass spectrometry imaging,13535375
Mass vaccination,14414683
Massage,43945
Massage chair,3290694
Massively multiplayer online game,529056
Massively multiplayer online role-playing game,20844
Mast-aft rig,6543409
Mastectomy,42047
Master Quality Authenticated,45425053
Master cylinder,1554425
Master data management,15103022
Masterbatch,32533522
Mastocarpus stellatus,6749073
Matched molecular pair analysis,44046734
Matching pursuit,5534001
Matchlock,452563
Material handling,15230235
Materials database,8281504
Materials recovery facility,1532037
MathML,52313
Math library,53168928
Mathematics of paper folding,232840
Matrix-assisted ionization,45532600
Matrix-assisted laser desorption/ionization,2190535
Matrix-assisted laser desorption electrospray ionization,18266330
Matrix completion,35683165
Matrix regularization,44628821
Matter wave,229104
Matter wave clock,43174898
Mattock,287752
Mattress,807035
Mattress coil,43525001
Mattress pad,19158374
Mattress protector,8717881
Mattydale lay,12084152
MaxiCode,650623
Maximally stable extremal regions,14669901
Maximum acceptable toxicant concentration,39541969
Maximum cut,19636775
Maximum power point tracking,3318048
Maximum subarray problem,10575678
Mayo scissors,36463130
Maze generation algorithm,200877
Mbed,34578512
Mbed TLS,25218843
Mbira,59276
Mbone,544118
McASP,8382758
McIlvaine buffer,47818742
Mdadm,9206270
Mealy machine,331512
Measles vaccine,21053550
Measurement and signature intelligence,488880
Measuring network throughput,924298
Measuring receiver,6860595
Meat alternative,369403
Meat extract,3694603
